text,label
"['이로', '서', '신라', '젠', '은', '백퍼', '네', '유사', '시민', '새끼', '설치다', '되다', '이유', '도', '나오다']",1
"['엄마', '랑', '붕어빵', '은', '아니다', 'ㅠㅠ', '안타깝다', 'ㅠㅠ']",0
"['유일하다', '성공하다', '인사', '정', '청장', '님', '분', '로', '인하다', '복장', '터지다', '정신', '사납다', '시', '대의', '오아시스', '같다', '불다']",0
"['클라라', '같이', '생기다', '저', '정돈', '누리다', '하다']",0
"['바로', '채널', '돌림']",0
"['그렇다', '마리아', '보지', '스타게이트', '이다']",1
"['전라도', '의', '딸', '홍진영', '이여', '라', '으매', '이징', '덩깨']",1
"['오늘', '짱', '재밋었다', 'ㅋㅋ', '홍진영', '애교', '굿굿']",0
"['탕웨이', '에서', '무릎', '을', '탁', '치고', '가다', '선미', '원래', '예', '뻣', '늘다', '예쁘다', '비결', '딱', '나오다']",0
"['너무', '재밌다', '보다', 'ㅋㅋㅋ']",0
"['이세창', '화이팅']",0
"['의', '멜로', '물', '을', '보고', '싶다', '아니다', '좋다']",0
"['무도', '꼭', '기다리다', '재석', '님', '의', '무한도전', '외치다', '그날', '빨리', '오기', '를']",0
"['역시', '는', '말라야', '좋다', '으로는', '마르다', '좋아하다', '솔', '찍다', '집시', '다']",1
"['아니다', '땐', '굴뚝', '에', '연기', '랴']",0
"['씹다', '창', '내다', '마무리', '하다', 'ㅋㅋ']",1
"['이형', '노래', '엄청', '좋아하다', '인기', '도', '최고', '이다', '거의', '다', '자', '작곡', '이르다', '좋다']",0
"['러시아', '에서', '백신', '만들어지다', '푸틴', '대통령', '의', '딸', '까지', '백신', '을', '맞다', '면', '약간', '의심', '가다', '하지만', '희망이', '생기', '기도', '하다', '제발', '이어서', '기다', '코로나', '19', '와의', '사투', '를', '끝내다', '좋다']",0
"['애', '은', '평생', '남욕', '만', '하다', '의', '순환', '을', '멈추다', '하다', '동맥경화', '같다', '척결', '1', '순위', '다', '성비', '구리다', '중국', '빼다', '밉다', '독', '영', '은', '녀', '이상하다']",1
"['아니다', '그냥', '똥꼬', '충', '을', '혐오', '하다', '뿐', '이지']",1
"['비만', '은', '창피하다', '자기', '관리', '를', '못', '하다', '요', '부끄럽다', '알다']",1
"['연', '장선', '에서', '박사모', '틀', '딱', '을', '다', '죽이다', '그게', '보수', '살다', '가장', '중요하다', '임', 'ㅋㅋ', '설명', '하다', '길어지다', '암튼', '틀', '틀다', '늘다', '잘못', '아니다']",1
"['니', '꼬치', '다', 'ㅋㅋㅋ']",1
"['관상학', '으로', '으로', '빵', '을', '제', '드나들다', '들락날락', '하다', '상이', '로구나']",1
"['이렇다', '쓰다', '있다', '국민', '청원', '아니다']",0
"['추다', '쌍판', '대기', '그만', '보고', '잡다']",1
"['1', '얼굴', '손톱', '으로', '긁다', '인격', '살해', '이고', '2', '동영상', '몰카', '냐', '메걸', '리안', '없다']",1
"['거', '접', '붙다', '먹다', '있다', '쥐다', '뭐라다', 'ㅋㅋ', '틀니', '쉑']",1
"['ㅋㅋ', '지랄', '하고', '있다']",1
"['좆', '끄다']",1
"['김', '서현', '하다', '멜로', '연기', '하다', '되다', '토나오다', '하다']",1
"['는', '재밌다', 'ㅋㅋ']",0
"['안재현', '소속사', '돈', '많이', '들다', '구혜선', '인스타', '만하', '면', '기사', '네이버', '상위', '에', '올리다', '댓글', '풀다', '분', '한테', '얼마나', '관심', '많다', '구혜선', '기사', '이리', '많다', '악플', '을', '어디서', '같이', '몰려오다', '다다닥', '달다', '요', 'ㅋㅋ']",0
"['김희애', '도', '나오다', '무조건', '보다', '실화', '니까']",0
"['대만', '은', '학생', '모두', '등교', '하다', '새끼', '아']",1
"['문', '재앙', '폭탄', '왁스', '토나오다', '스', '걸레', '오마이', '가스레인지', '비둘기', '집단', '개정', '은', '꿀', '정숙', '몬스터', '엑소', '레드카펫', '핫핑크']",1
"['조', 'ㅈ', '툰', '수준', '엔', '딱이다']",1
"['연기', '도', '찰떡', '던데', '응원', '합', '니', '동']",0
"['머', '사진', '찍다', '자리', '까지', '머', '라고', '하다', '건지다', '사진', '찍', '을', '어디서', '찍다', '그게', '무슨', '상관', '임', '자리', '에', '최우수상', '우수상', '따로', '있다', '아니다', '차다', '세상', '힘들다', '들다', '사다']",0
"['보다', '정말', '재밌다', '봄']",0
"['쓰레기', '같다', '광고', '기사', '낚시쩌', '네', 'ㅉㅉ']",1
"['정말', '보다', '으로', '한국', '애니메이션', '발전', '되어다', '좋다']",0
"['진짜', '쓰레기', '네', '중국', '상대로', '손해배상', '청구', '하다', '중국', '눈치', '만', '보지', '말고', '지다', '들이다', '만들다', '치료', '제', '세계', '에', '파다', '이렇다', '쓰레기', '족속', '은', '세상', '에서', '없어지다', '하다']",1
"['대', '깨문', '은', '인간', '아니다']",1
"['보기', '좋다', '커플', 'ㅎㅎㅎ', '보다', '기분', '좋다']",0
"['그렇게', '생명', '소중하다', '덜', '소중하다', '돈', '을', '치다', '가져오다', '그딴', '를', '씨부리다', 'ㅋㅋㅋ']",1
"['쓰레기', '만', '엄청', '쌓이다', '서로', '삐라', '같다', '유치하다', '짓', '좋다', '하다', '막말', '로', '요즘', '세상', '알다', '다', '알다', '쓰레기', '는', '왜', '뿌리다']",1
"['2', '로', '도', '안되다', '시청율', 'ㅎㅎ', '연기', '도', '못', '하다', '거', '에', '북', '을', '못', 'ㅎㅎ']",0
"['결국', '엔', '양세종', '이나', '장혁', '둘', '에', '난', '죽다', '아니다', '두다', '살다', '뭐', '이성계', '쪽', '은', '다', '죽다', '그래도', '역사', '는', '못', '바꾸다']",0
"['사다', '좋다', '만약', '사다', '도티', '님', '문제', '를', '자다', '헤치다', '나가다', '좋다', '허위', '도', '사라지다', '기르다', 'ㅠ']",0
"['친문', '떨다', '거지', '은', '리카온', '새끼', '인가', '아니다', '피라니아', '새끼', '인가', '저', '의', '집단', '주의', '와', '행동', '을', '보다', '꼭', '위', '에서', '언급', '짐승', '의', '무리', '와', '같다', '하다', '이다']",1
"['병신', '니', '가해', '보다']",1
"['현장', '다니다', '뭐', '한지', '보다', '돼지', '만도', '못', '충', '아', '누가', '죽다', '나자빠지다', '어이구', '죽다', '하다', 'ㅁ']",1
"['페미', '애', '밉다', '시발']",1
"['에서는', '장난', '이라고', '서로', '때리다', '욕', '하고', '보다', '누가', '입사', '하고', '싶다', '하나요']",0
"['계속', '가사', '들다', '노래', '는', '너무', '좋다', '추억', '돋다', '그런데']",0
"['서현', '이렇다', '애', '은', '소속', '은', '소녀시대', '인데', '그렇다', '소속사', '없다', '아니다', '어디', '로', '간', '거지', '이해', '안되다', '네', '난', '아직도', '스엠', '에', '있다', '줄']",0
"['이상', '해보다', '보다', '채널', '돌림']",0
"['근데', '처녀', '도', '아니다']",1
"['지나가다', '구지', '얘기', '하다', '뭐']",0
"['표', '치수', '불시', '착', '오디션', '당시', '제', '작', '진', '반응', '보다', 'ㅋㅋ', '보석', '을', '찾아내다', '반응']",0
"['곧', '뒤지다', '데리다', '뒤지다', '병원', '비', '내다', '있다', '연고', '자', '없다', '재산', '없다', '그냥', '병원', '에서', '처리', '하다']",1
"['공장', '진짜', '팔다', '고', '내심', '걱정', '하다']",0
"['기', '성', '가수', '몸값', '올리다', '나오다', '오디션', '인지', '예능', '인지', 'ㅉㅉㅉ', '장난', '하다', '아니다', 'ㅉㅉ', '마이크', '는', '죄다', '동굴', '이여']",0
"['개독', '은', '보다', '더하다', '지옥', '갈다']",1
"['실검', '떳길', '래', '우유', '신제품', '나오다', '하다', '네', '아오이', '우유', '는', '누구', '야']",0
"['역시', '빨갱이', '짓', '하다', '똑같다', '지지자', '라는', '가면', '뒤', '에', '숨다', '쓰레기']",1
"['더럽다', '들다', '놓다', '변기', '유천', '은', '양', '반', '세']",1
"['정은채', '아니다', '좋다']",0
"['의료', '계', '에', '있다', '안다', '예', '를', '들다', '설명', '해주다', '중증', '외상', '에', '병원', '에', '실리다', '온', '환자', '있다', '사지', '마비', '되다', '전신', '피부', '에', '염증', '생기다', '매일', '마다', '손발', '및', '드레싱', '갈다', '야하다', '깨', '메다', '폼', '이라고', '전신', '의', '피부', '의', '고름', '을', '흡수', '해주다', '재질', '의', '을', '쓰다', '게', '70', '70', '한장', '짜다', '가격', '물어보다', '20만원', '이더라', '한번', '전신', '소독', '하다', '거', '2', '개다', '써다', '같다', '근데', '소독', '을', '매일', '하루', '에', '한번', '씩', '하다', '근데', '중증', '외상', '환자', '집안', '도', '좃같은', '게', '가족', '지다', '들다', '보험', '되다', '게', '당연하다', '고', '드레싱', '제', '대다', '하다', '지랄', '도', '자주', '함', '이렇게', '중증', '외상', '당하다', '왠만하다', '하층', '민', '이고', '진짜', '완전', '돈', '빨', '아', '먹다', '기계', '다', '거', '정부', '에서', '다', '보전', '해주다', '진짜', '제', '대다', '각오', '하다', '되다', '어차피', '소수', '이고', '하층', '민', '이다', '니까', '그냥', '적당하다', '병원', '니', '책임지다', '던지다', '그렇다', '병원', '은', '그냥', '받다', '되다', '않다', '의료법', '상', '환자', '방문', '하다', '거부', '를', '못', '하다', '의료법', '되어다', '환자', '거부', '하명', '처벌', '받다', '그래서', '저런', '환자', '병원', '서로', '받다', '교수', '없다', '베드', '없다', '수술', '방', '없다', '뺑이치', '게', '하다', '환자', '죽다', '일도', '발생', '하다', '그치다', '애초', '애', '저런', '중증', '환자', '대해', '서', '정부', '제대로', '지원', '해주다', '오다', '병원', '받다', '하다', '아무튼', '고생', '이니', '적자', '는', '병원', '감수', '하다', '대학병원', '욕', '은', '졸라', '게', '먹다', '문', '재앙', '새', '멀쩡하다', '건보', '재정', '마이너스', '내다', '이렇다', '써다', '되다', '같다', '올바르다', '방향', '인거', '같다', '이렇다', '환자', '블쌍', '하다', 'ㅜ', '한데', '보통', '이렇다', '대학병원', '오다', '가족', '민도', '낮다', '기껏', '치료', '하다', '놬', '더니', '고소하다', '응', '금실', '에서', '시비', '걸다', '욕', '하고', '이딴', '짓다', '하다', '많이', '보다', '그냥', '듸져버럈으', '면', '하다', '도', '들다', '이중', '인', '감정', '들다']",1
"['그렇다', '조폭', '다', '구리다', '협동', '형', '스포츠', '임']",1
"['너', '혼자', '울분', '을', '토', '하다', '이미', '김치', '국', '은', '망하다', '까지는', '그대로', '있다', '퍼먹기', '로', '정해지다']",1
"['밉다', '상의', '혼전임신', '자랑', '이냐', '그걸', '입', '으로', '밝히다', 'ㅋㅋ']",1
"['지다', '게이', '크루', '한테', '담', '굼질', '당', '해보다', '정신차리다', '이기']",1
"['아니다', '무엇', '보다', '그냥', '안재현', '미모', '젤', '짐']",0
"['그만', '나다', 'ㅠ', '성은', '씨', '활동', '좋다', 'ㅋㅋ']",0
"['출산', '거', '맞다', '미모', '도', '몸매', '도', '대단하다', '예쁘다']",0
"['남다', '여주', '은', '뭐햤', '냐', 'ㅅㅂ']",0
"['맞다', '크림', '파스타', '쯤', '이야', '백', '사부', '님', '라면', '맜있', '게', '하다']",0
"['조심하다', '무사하다', '전역', '하다']",0
"['지배', '젖', '을', '자르다', '버리다', '하다', '미성년', '자식', '키우다', '부모', '입장', '에서', '애', '보다', '무섭다', '댓글', '더럽다', '도', '꼴다', '보기', '싫다']",1
"['그런데', '짜다', '30년', '되다', '외벽', '크랙', '으로', '누수', '일어나다']",0
"['문', '새끼', '머리', '도', '자르다', '광화문', '에', '전시', '하다']",1
"['김흥국', '어휴', '바보', '냐', '신고', '도', '못', '하다', '로', '쥐다', '패', '야', '지다', 'ㅋㅋ', '어중간하다', '패', '면', '요즘', '다', '신고', '하다', '때리다', '개패', '듯이', 'ㅈㄴ', '패', '라', '그렇다', '아침밥', '상', '부터', '달라지다']",1
"['린', '하다', 'ㅠ', '아쉬움', 'ㅠㅠ']",0
"['ㅋㅋ', '시발', '새끼', '존나', '웃기', '네']",1
"['전설', '의', '아이유', '도', '유희열', '음이탈', '하다']",0
"['이혼', '하고', '주말', '부부', '해도', '되다']",0
"['근데', '이건', '좆', '병신', '싸다', '티나', '는', '카톡', '어플', '주작', '이라', 'ㅁㅈㅎ']",1
"['찢다', '벌', '라', '벌', '라', '딱', '말투', '짝', '이네', 'ㅋㅋ']",1
"['돼지', '돼지', 'ㅋㅋ', '솔직하다', '남자', '는', '23', '넘어가다', '애초', '에', '오다', '꾸다', '흘러내리다', '이성', '으로', '보임', '근데', '하물며', '30', '대다', '관리', '까지', '하다', '이건', '뭐', 'ㅋㅋ']",1
"['이번', '추다', '확률', '50', '추다', '확률', '50', '이렇게', '기사', '써다', '확실하다']",0
"['니', '네', '결혼', '하다', '남편', '한테', '치다', '맞다', '살다', '이혼', '요구', '먼저', '하다', '배신', '이니까', '알다', '니', '네', '논리', '이딴', '식', '인데', '이렇다', '반대', '도', '공감', '해주다', '그렇다']",1
"['본인', '바이러스', '뿌리', '고', '백신', '만들다', '냄새', '지독하다', '세계', '에', '공짜', '로', '주다', '너', '네', '는', '욕', '먹다', '짱깨', '아']",1
"['정신병', '자', '천국', '이구나']",1
"['3', '차', '임상실험', '은', '하고', '2', '차다', '비공개', '믿다', '있다', '백신', '접종', '을', '하다', '부작용', '분명하다', '일어난다']",0
"['솔까말', '1', '위', '2', '위', '이해', '안되다', '3', '위', '4', '위', '하다']",0
"['살빼다', '왜케', '느끼하다', 'ㅋㅋ']",0
"['오다', '차다', '찌', '진짜', '부럽다', '오다']",0
"['믿다', '보다', '나문희', '선생님', '표', '영화', 'ㅎㅎㅎ']",0
"['폐', '밉다', '레즈비언', '선동', '하다']",1
"['유이', '는', '괜찮다', '마스크', '도', '괜찮다', '애도', '차다', '사극', '은', '아이디어', '이다', '묻히다', '하다', 'ㅋㅋ', '현', '대물', '에서는', '하다', '기럭지', '도', '좋다', '한국', '홍보', '용', '으로', '아주', '좋다']",0
"['지겹다', '페미', '아', '신천지', '제', '교회', '니', '이나', '똑같다', '악', '덩어리', '다', '니', '관리', '안해', '서', '쿵쾅', '됫다', '고', '차별', '받다', '불평등', '이라고', '치부', '하다', '역겹다', '짜증나다', '불평등', '을', '외치다', '동등', '하다', '외치다', '남', '교사', '는', '워리어', '모이다', '여교사', '사건', '이나', '김민', '는', '명도', '안보', '이냐', '페미', '아']",1
"['너', '똥구멍', '에', '너', '으', '면', '타이', '트해']",1
"['저런', '대가', '리빈', '데리', '고', '면', '순간', '은', '예쁘다', '좋다', '그치다', '그게', '끝', '이다']",1
"['지지난', '달', '킨텍스', '전시장', '에서', '이상아', '누나', '보다', '확실하다', '연예인', '은', '급', '다르다', '세월', '흐르다', '이쁘다', '진짜', '이쁘다', '예전', '에는', '진짜', '탑', '급', '의', '하이', '틴', '스타', '이다', '악플러', '니', '이상아', '악플달다', '자격', '이나', '있다']",0
"['당신', '을', '믿다', '꼭', '전보', '다', '건강하다', '모습', '으로', '만나다', '멋지다', '허지웅', '화이팅']",0
"['악플', '쓸다', '댓글', '네', '설리', '논란', '되다', '마다', '남자', '커뮤니티', '가보다', '가관', '이다', 'ㅋㅋ']",0
"['난임으루', '고생', '하다', '도', '아니다', '뭔', '감동', '이라고', '억지로', '저러다', '그냥', '자기', '임신', '좋다', '거지']",1
"['정신', '피해', '보상', '소송', '준비', '하다', 'ㅋㅋ', '진짜', '선비', '같다', '아', '재', '한테', '7등', '급', '드립', '이나', '치다', '쌍년', 'ㅋ']",1
"['세가족', '모두', '짠하다', '반듯하다', '자다', '크다', '있다', '아빠', '의', '빈자리', '를', '엄마', '의', '역할', '배', '로', '크다', '이다', '그나마', '반쪽', '자리', '아빠', '도', '있다', '은', '대로의', '모습', '으로', '유지', '하다', '행복하다', '믿다', '남', '의', '가정사', '에', '만', '상처', '되다', '하다']",0
"['더브러', '추잡', '대', '깨문', '의', '여론', '선동', '질', '로', '구라', '정권', '의', '몰락', '앞당기다', '지기', '를', '바라다']",1
"['삼가다', '명복', '을', '비다']",0
"['차장', '중요하다', '아니다', '다리', '놓다', '주다', '에', '아니다']",0
"['꼴값', '하고', '나소', '승무원', '좋아하다']",1
"['누구신지', 'ㅠㅠ']",0
"['왜', '남자', '만', '뺑', '치다', '차다']",0
"['좋다', 'ㅂㅅ', '아', '살다', '만날', '일도', '별로', '없다', '성씨', '고', '한무', '당질', '하다']",1
"['20년', '째', '열애', '너무', '길다']",0
"['대가리', '에', '피', '도안', '마르다', '육갑', '하고', '있다', '육아', '뭔', '지는', '알다']",1
"['김씨', '아무', '도', '자네', '연봉', '물어보다', '닥치고', '지게차', '기름', '가져오다', '바']",1
"['하차', '하다', 'ㅆㅣ', '이발', '그냥', '뭔', '게', '도대체', '스토리']",1
"['피해자', '는', '하다', '입장', '을', '바꾸다', '보다', '못', '그렇다', '같다', '뎅']",0
"['재미없다', '보다']",0
"['하정우', '써다', '진짜', '풀다', 'ㅋㅋ']",0
"['일본', '방사능오염', '방류', '하다', '진짜', '전세계', '악의축', '쪽바리', '한번', '방류', '로', '끝', '아니다', '몇', '방사능오염', '모으다', '바다로', '방류', '니', '은', '핵폭탄', '4', '방', '맞다', '사라지다', '끝나다', '본', '원숭이', '아', '니', '이나', '후쿠시마', '방사', '능', '고기', '많이', '치다', '먹다']",1
"['아들', '은', '장동건', '닮다', '딸', '은', '고소영', '닮다', '보기', '좋다']",0
"['언제', '는', '고', '사', '총', '으로', '갈다', '기다', '시체', '멀쩡하다', '있다', '겄', '냐', '새끼', '은', '지다', '들이다', '도', '잊다', '먹다', 'ㅎ']",1
"['혼전', '섹스', '못', '하다', '쿵쾅', '이분', '뭣때문', '에', '화나다', '걸다', '넘어지다']",1
"['이렇다', '쓰레기', '을', '누가', '뽑다', '정의', '와', '공정', '을', '외치다', '문제', '인', '은', '누가', '입', '에', '스카치', '테잎', '붙이다', '새끼', '면', '저러다', '나쁘다', '놈', '과']",1
"['으', 'ㅡㅇ', '음', '이솜', '도', '이쁘다', '꽃', '지고', '나서다', '봄', '오다', '알다', '읍니', '다', '그리다', '읍니', '다', '김고은', '님']",0
"['추천', '여자도', '짤', '라야', '되다']",1
"['병신', '짓', '엔', '한마디', '하다', '잇다']",1
"['조재현', '연기', '는', '진짜', '가다']",0
"['에혀', '남자', '망신', '시키다']",0
"['반', '대', '상황', '이다', '남자', 'ㅈㄴ', '끄다', 'ㅂㅅ', '페미', '쿵쾅', '들다', 'ㅋㅋ', '무슨', '이모', '랑', '결혼', '하다', '사다', '남자', '부모', '불쌍하다']",1
"['유포자', '페미', '지다', '쓸다', '글', '에서', '댓글', '삭제', '하다', '남혐', '으로', '여론조작', '하다', '걸', '보다', '글', '끼우다', '맞추다', '작', '질', '팩트', '다']",1
"['연예인', '죽다', '소란', '은', '조용하다', '살다']",0
"['효리', '는', '만두', '같이', '못', '생기다', '김제동', '을', '실제', '로', '보다', '얼마', '놓다', '못', '생기다', '놈', '일지', '그렇다', '놈', '하다', '왜', '어울리다']",1
"['따다', '좆망', '하다']",1
"['아니다', '근데', '정유미', '누굴', '만나다', '왜', '이렇게', '들다', '머', '라', '하다', '설령', '남자', '쪽', '문제', '있다', '해도', '정유미', '만나다', '싶다', '만나다']",0
"['문과장', '님', '갓', '동', '형사', '님', '에게', '크다', '단서', '를', '주다', '가시다', 'ㅠ', '유시', '준', '악마', '야', 'ㅠ', '죄', '없다', '을', '다', '죽이다']",0
"['는', '천사', '죠', '발정', '난', '한남', '아', '육체', '없다', '하루', '도', '못', '살다', '매일', '육체', '에', '살일', '비비고', '살다', '살수', '있다', '그렇다', '를', '찬양', '하고', '여친', '을', '위', '해주다', '같다', '인', '세상', '의', '모든', '을', '여친', '어머니', '딸', '여동생', '으로', '하고', '감싸다', '위', '해주다']",1
"['아', '난', '열대새', '좋다', 'ㅠㅠ']",0
"['잔나비', '도', '전라도', '예요', '댓글']",1
"['모든', '과일', '니', '네', '거', '냐', '비슷하다', '않다']",0
"['차다', '멋지다', '가로수길', '꼬치', '에서', '감독', '님', '친구', '랑', '실제', '로', '보다', '키도', '크다', 'ㅎㅎ', '벌써', '대', '배우', '반', '열', '인데', '얼마나', '멋지다', '되다', '형', '은']",0
"['그렇다', '요즘', '숙박업', '도', '울상', '일텐데', '33', '오오', '모', '이지', '말고', '시', '키', '아']",1
"['그래도', '잘생기다', '조금', '만', '쉬', '고', '나오다', '다', '이해해', '주다', '한국', '은', '외모', '지장', '주의', '의', '나라', '니까', '다행', '다행', '복귀', '기념', '콘서트', '성황리', '에', '매진', '하다']",0
"['어쩌라고', '생활', '하다', '무슨', '상관', '있다', '나오다', '나오다', '이렇다', '올리다', 'ㅣㅣ', '정보', '같다', '않다', '정보']",1
"['따다', '악', '화산', '이다', '천', '베', '인데', '하필', '따다', '이네']",1
"['신천지', '검사', '부터', '하자']",0
"['잡티', '피부', '과', '가다', '레이저', '하다', '싹', '없어지다', '아저씨']",0
"['솔직하다', '저런', '상황', '사전', '기획', '없다', '실제', '상황', '이라고', '믿다', '그렇게', '많다', '신기하다']",0
"['김하늘', '코', '이상하다', '설정', '만', '하다', '좋다', 'ㅠㅠ']",0
"['같이', '사기', '고', '성희롱', '욕', '은', '다', '받다', '남자', '는', '사다', '능력', '이라고', 'ㅂㅅ', '남자', '죽다', '버리다', '수지', '야', '힘내다']",1
"['찔리다', '있다', '기자회견', '하다', 'ㅋㅋ', '역시', '변기', '의', '맛']",1
"['ㅈㄹ', '염병', 'ㅋㅋ', '재산', '1조', '인데', '천', '억', '안내', '고', '머리', '굳다', '다가', '꼬시', '고', '오지', '다']",0
"['저런', '애', '아', '다', '랑', '스시', '녀', '찾다', '거', '냐']",1
"['난', '이영화', '아주', '괜찮다', '평점', '보고', '과대', '평가', '질', '이나', '하다', '보다', '아주', '괜찮다', '긴장감', '있다', '감독', '잔인하다', '장면', '은', '덜', '하다', '만들다']",0
"['상식', '진정', '으로', '고개', '숙이다', '인사', '유일하다', '인물', '인', '듯']",0
"['가족사', '기단', '기생충', '현실', '판']",0
"['보다', '왜', '아깝다', '진짜', '별로', '다']",0
"['이렇다', '와중', '에', '북한', '한다는', '통일부', '이인영', '양반', '은', '제', '정신', '이냐']",0
"['하다', '치다', '너', '도', '어지간하다', '와중', '에', '인별', '는', '뇌', '상태', '궁금하다', '요즘', '은', '그래서', '내조', '하다', '있다']",1
"['위대', '한쇼', '재다', '하다']",0
"['노래', '들다', '온', '대부분', '비슷하다', '이유', '로', '오다', '같다', 'ㅋㅋ', '삶', '에', '찌들다', '뭔가', '순수하다', '시절', '용기', '필요하다', '나다', '그렇다', '다', '들다', '화이팅']",0
"['국시', '거부', '하다', '의대', '생', '의', '강하다', '의지', '지속', '되다', '바라다', '차하', '게', '구제', '를', '바라지', '도', '말고', '일단', '한해', '놀다', '보시', '고', '정', '되다', '싶다', '인', '보다', '하다', '싫다', '의사', '하다', '맞다', '하다', '하다', '있다']",0
"['백인', '찌다', '따르다', '그렇다', '아니다']",1
"['이석기', '경기', '연합', '을', '여론조사', '조작', '하다', '해산', '시키다', '빨갱이', '옹호', '하다']",1
"['음주운전', '도', '아니다', '마약', '도', '아니다', '성폭력', '도', '아니다', '예술', '을', '예술', '로', '보다', '더하다', '소설', '도', '많다', '왜', '다', '폐기', '라', '하다', '기안', '84', '좋아하다', '않다', '이건', '진짜', '바', '라도', '봄', '맘껏', '그리다', '내다', '두다', '재미없다', '안보', '면', '그만', '이다']",0
"['차다', '추잡하다', '문재인', '패거리', '이나', '대다', '깨물다']",1
"['이번', '냉정하다', '핵', '노오', '잼', '소재', '없다', '저', '막', '짜지다', '기한', '느낌']",0
"['신천지', '은', '치료', '해주다', '발표', '하다', '되다', '개새끼']",1
"['도균', '현주', '한테', '저렇게', '매달리다', '차이다', 'ㄷㄷ']",0
"['제주도', '호텔', '문제', '는', '자다', '해결', '하다', '군대', '가다', '터지다', '으로', '활동', '기대하다']",0
"['은', '이미', '다', '사다']",0
"['장제원', '아들', '가리다', '별', '짓', '다한', '다', 'ㅋㅋ']",0
"['피식', '웃다', '재미', '와', '배우', '의', '연기', '에', '감동', '하다', '영화', '이다', '스토리', '뻔하다', '비현실적', '이라', '아쉽다', '주제', '랑', '연기', '좋다', '가볍다', '재밌다', '볼', '만', '가족영화', '에요', '나문희', '배우', '님', '도', '너무', '연기', '를', '하다', '이희준', '배우', '님', '의', '연기', '에도', '너무', '감명', '받다', '매번', '색다르다', '매력', '을', '발휘', '해주다', '같다', '연', '기', '짱짱', '이다']",0
"['태희', '언니', '올해', '컴백', '하다', '소속사', '대표', '그렇다', '보고', '싶다', '이전', '보다', '훨씬', '감정', '풍부하다', '지다', '최근', '화보', '인터뷰', '에서', '그렇다']",0
"['좋다', '좋다', '넘어가다', '않다', '좋다', '세상', '오다', '차다', '명언', '이네', '요', '좋다', '강의', '자다', '들다']",0
"['백신', '진작', '에', '있다', '시진핑', '시발롬']",1
"['분위기', '넘사벽', '아이', '도', '또래', '아이', '마냥', '순수하다', '명랑하다', '귀엽다', '이상윤', '은', '이영애', '진짜', '팬', '인', '듯', 'ㅋㅋ', '눈', '에서', '꿀', '흘러내리다', '웃음', '은', '광대', '승천']",0
"['즐기다', '있다', '못', '즐기다', '들이다', '호구', '아니다', '뭔', '잘못', '있다', '리', '끄다', '댐', '정준영', '도', '이종현', '도', '승리', '도', '아무', '못', '없다', '지다', '들다', '못', '즐기다', '배', '아프다', '그렇다', '임']",1
"['응원', '다', '이용진', '너무', '건방지다', '보이다', '주변', '에', '꼭', '용다', '근거', '없다', '자신감', '으로', '뭉치다', '애', '꼭', '있다', '난', '애', '보다', '성실하다', '아구창', '을', '날리다', '용진', '만나다', '명치', '존나', '쎄다', '대', '치다', '맞다', '기대하다']",1
"['남', '의', '에는', '신경안', '써다', '하다', '쿨하다', '척', '하다', '인간', '강남', '한테', '늘다', '악플', '쓰다', '있다', 'ㅋㅋㅋ', '뭐', '같다', '놈']",1
"['이지혜', '같다', '랑', '결혼', '하고', '싶다', 'ㅠㅠ']",0
"['애', '은', '혹시', '군대', '가늘다', '미국인', '은', '아니다']",0
"['얘', '네', '는', '라서', '야하다', '화사', '같다', '애', '야하다']",1
"['김지영', '지다', '들이다', '존나', '어리다', '알다']",1
"['난', '하하', '거', '겁나다', '좋다', 'ㅋㅋ', '손', '에서', '불나온닼', 'ㅋ']",0
"['유치하다', '새끼', '덜', '한심하다']",1
"['난', '저러다', '좆', '진지하다', '그대로', '답변', '을', '해주다']",1
"['게이', '야', '랑', '상황', '비슷하다', '나다', '좇같다', '놈', '땜', '에', '미치다', '어쩌겠노', '인생', '길다', '보다', '순간', '도', '곧', '지나가다', '맘', '잡다', '씨발', '좇같다', '새끼', '죽', '이고', '싶다', '매일', '반복', '이다', '근데', '별것', '도', '아니다', '병신', '땜', '에', '중심', '흐트러지', '면', '쪽팔리다', '자', '힘내다', '소중하다', '가족', '새끼', '땜', '에', '분위기', '안좋다', '되다', '항상', '니', '젤', '위', '다']",1
"['다', '좋다', '남양유업', '같다', '곳', '위해', '서', '하다']",0
"['페미', '메퇘', '쿵쾅', '인', '메', '갈다', '페미', '은', '니', '좋아하다', '싫다', 'ㄱㄱ', '제', '발부', '탁하다', '일반', '여성', '분', '께', '불편', '을', '드리다', '한번', '죄송하다']",1
"['계집', '새끼', '덜', '젖', '젖', '보다', 'ㅋ', '계집', '새끼', '나이', '저', '나이', '대다', '상폐', '되어다', '임신', '불구', '인', '디', 'ㅋ']",1
"['악플러', '은', '믿다', '르세', '요', '런닝맨', '보다', '재밌다', '프로', '어딨다', '악플러', '도', '꼬박', '챙기다', '보다', '꿀잼', '예능', '아니다', 'ㅋ']",0
